index,POI
"(26, 16)","医疗保健:卫生院,美食:小吃快餐,银行金融:银行,医疗保健:药房药店,房产小区:住宅区:别墅,银行金融:银行,房产小区:住宅区:住宅小区,医疗保健:药房药店,地名地址:道路名,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,购物:农贸市场,购物:服饰鞋包:服装,酒店宾馆:酒店宾馆,教育学校:中学,娱乐休闲:KTV,购物:超市,酒店宾馆:酒店宾馆,购物:超市,酒店宾馆:酒店宾馆"
"(25, 15)",公司企业:企业/工厂
"(23, 18)",None
"(16, 19)",None
"(21, 16)",None
"(22, 17)",None
"(22, 16)",None
"(25, 23)",None
"(19, 14)","房产小区:商务楼宇,购物:综合商场,娱乐休闲:网吧,银行金融:银行,酒店宾馆:星级酒店,娱乐休闲:网吧,美食:火锅,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,汽车:汽车销售,房产小区:住宅区:住宅小区,酒店宾馆:经济型酒店,汽车:加油站:其它加油站,酒店宾馆:酒店宾馆,地名地址:热点区域:商圈类,基础设施:交通设施:地铁站,房产小区:住宅区:住宅小区,美食:小吃快餐,娱乐休闲:咖啡厅"
"(15, 23)",旅游景点:公园
"(15, 24)",旅游景点:公园
"(15, 21)","房产小区:房产小区附属,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,娱乐休闲:亲子,房产小区:住宅区:住宅小区,旅游景点:公园,教育学校:职业技术学校,基础设施:道路附属:路口,地名地址:行政地名,旅游景点:公园,汽车:汽车维修,汽车:汽车维修,基础设施:交通设施:公交车站,购物:便利店,汽车:汽车维修,地名地址:行政地名,汽车:汽车维修,地名地址:行政地名,汽车:汽车维修,文化场馆:图书馆"
"(16, 21)","房产小区:房产小区附属,基础设施:道路附属:路口,房产小区:住宅区:住宅小区,娱乐休闲:亲子,房产小区:住宅区:住宅小区,旅游景点:公园,教育学校:职业技术学校,基础设施:道路附属:路口,地名地址:行政地名,旅游景点:公园,汽车:汽车维修,汽车:汽车维修,基础设施:交通设施:公交车站,购物:便利店,汽车:汽车维修,地名地址:行政地名,汽车:汽车维修,地名地址:行政地名,汽车:汽车维修,文化场馆:图书馆"
"(16, 16)","医疗保健:医疗保健附属:门诊部,医疗保健:医疗保健附属:其它医疗保健附属,酒店宾馆:酒店宾馆,酒店宾馆:酒店宾馆,医疗保健:医疗保健附属:其它医疗保健附属,酒店宾馆:酒店宾馆,医疗保健:医疗保健附属:其它医疗保健附属,医疗保健:医疗保健附属:急诊,医疗保健:专科医院:其它专科医院,医疗保健:专科医院:妇产科,医疗保健:综合医院,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,机构团体:政府机关,机构团体:公检法机构,教育学校:大学,基础设施:交通设施:地铁站,医疗保健:医疗保健附属,酒店宾馆:经济型酒店,医疗保健:疾病预防"
"(16, 17)","机构团体:政府机关,酒店宾馆:星级酒店,美食:中餐厅:川菜,地名地址:行政地名,美食:中餐厅:川菜,购物:综合商场:购物中心,房产小区:商务楼宇,房产小区:住宅区:住宅小区,汽车:加油站:中石油,银行金融:银行,美食:中餐厅:其它中餐厅,娱乐休闲:茶馆,机构团体:政府机关,房产小区:住宅区:住宅小区,美食:火锅,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,房产小区:商务楼宇,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区"
"(17, 18)","机构团体:政府机关,酒店宾馆:星级酒店,美食:中餐厅:川菜,地名地址:行政地名,美食:中餐厅:川菜,购物:综合商场:购物中心,房产小区:商务楼宇,房产小区:住宅区:住宅小区,汽车:加油站:中石油,银行金融:银行,美食:中餐厅:其它中餐厅,娱乐休闲:茶馆,机构团体:政府机关,房产小区:住宅区:住宅小区,美食:火锅,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,房产小区:商务楼宇,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区"
"(21, 19)",None
"(24, 21)",None
"(25, 20)",None
"(26, 20)",None
"(25, 16)",None
"(17, 25)","房产小区:住宅区:住宅小区,娱乐休闲:其它娱乐休闲,美食:火锅,教育学校:职业技术学校,地名地址:行政地名,公司企业:公司企业,汽车:车辆管理机构,地名地址:行政地名,教育学校:其它教育学校,美食:火锅,公司企业:企业/工厂,汽车:汽车养护,房产小区:商务楼宇,地名地址:行政地名,美食:中餐厅:其它中餐厅,基础设施:道路附属:路口,地名地址:道路名,公司企业:公司企业,机构团体:政府机关,公司企业:公司企业"
"(16, 26)","房产小区:住宅区:住宅小区,娱乐休闲:其它娱乐休闲,美食:火锅,教育学校:职业技术学校,地名地址:行政地名,公司企业:公司企业,汽车:车辆管理机构,地名地址:行政地名,教育学校:其它教育学校,美食:火锅,公司企业:企业/工厂,汽车:汽车养护,房产小区:商务楼宇,地名地址:行政地名,美食:中餐厅:其它中餐厅,基础设施:道路附属:路口,地名地址:道路名,公司企业:公司企业,机构团体:政府机关,公司企业:公司企业"
"(16, 25)","房产小区:住宅区:住宅小区,娱乐休闲:其它娱乐休闲,美食:火锅,教育学校:职业技术学校,地名地址:行政地名,公司企业:公司企业,汽车:车辆管理机构,地名地址:行政地名,教育学校:其它教育学校,美食:火锅,公司企业:企业/工厂,汽车:汽车养护,房产小区:商务楼宇,地名地址:行政地名,美食:中餐厅:其它中餐厅,基础设施:道路附属:路口,地名地址:道路名,公司企业:公司企业,机构团体:政府机关,公司企业:公司企业"
"(19, 26)","旅游景点:省级景点,地名地址:行政地名,娱乐休闲:其它娱乐休闲,地名地址:行政地名,教育学校:小学,运动健身:马术,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:自然地名:河流,机构团体:政府机关,地名地址:行政地名,地名地址:行政地名,机构团体:政府机关,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,美食:其它美食,地名地址:行政地名"
"(19, 25)","公司企业:公司企业,基础设施:道路附属:路口,基础设施:交通设施:公交车站,基础设施:道路附属:路口,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:道路附属:路口,公司企业:农林牧渔基地,生活服务:废品收购站,房产小区:产业园区,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,基础设施:道路附属:路口,公司企业:公司企业,生活服务:丧葬"
"(20, 25)","公司企业:公司企业,基础设施:道路附属:路口,基础设施:交通设施:公交车站,基础设施:道路附属:路口,地名地址:行政地名,基础设施:交通设施:公交车站,基础设施:道路附属:路口,公司企业:农林牧渔基地,生活服务:废品收购站,房产小区:产业园区,地名地址:行政地名,公司企业:公司企业,公司企业:公司企业,地名地址:行政地名,地名地址:道路名,地名地址:行政地名,基础设施:道路附属:路口,地名地址:道路名,公司企业:公司企业,生活服务:丧葬"
"(21, 23)","房产小区:住宅区:住宅小区,公司企业:公司企业,汽车:汽车俱乐部,购物:便利店,购物:超市,地名地址:行政地名,生活服务:邮局速递:物流仓储场地,基础设施:道路附属:路口,美食:中餐厅:其它中餐厅,美食:烧烤,美食:中餐厅:其它中餐厅,娱乐休闲:茶馆,公司企业:公司企业,娱乐休闲:户外活动:采摘园,基础设施:交通设施:公交车站,医疗保健:诊所,地名地址:行政地名,地名地址:行政地名,生活服务:邮局速递:速递,购物:超市"
"(20, 22)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,美食:农家菜,地名地址:热点区域:商圈类,娱乐休闲:茶馆,房产小区:房产小区附属,地名地址:其它地名地址,生活服务:邮局速递:物流公司,汽车:二手车交易市场,房产小区:房产小区附属,购物:家具家居建材:建材,公司企业:公司企业,汽车:驾校,教育学校:幼儿园,房产小区:房产小区附属,房产小区:住宅区:住宅小区,汽车:汽车维修"
"(20, 21)",None
"(14, 17)",房产小区:商务楼宇
"(15, 19)","基础设施:交通设施:火车站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:商务楼宇,教育学校:中学,地名地址:行政地名,基础设施:交通设施:地铁站,美食:小吃快餐,房产小区:住宅区:住宅小区,美食:火锅,基础设施:交通设施:长途汽车站,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,教育学校:幼儿园"
"(22, 13)",房产小区:房产小区附属
"(19, 13)","美食:中餐厅:川菜,娱乐休闲:KTV,机构团体:科研机构,美食:中餐厅:川菜,美食:火锅,娱乐休闲:洗浴推拿足疗,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,美食:中餐厅:粤菜,美食:西餐:其它西餐,银行金融:银行,地名地址:行政地名,购物:家具家居建材,美食:火锅,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,旅游景点:城市广场,医疗保健:其它医疗保健,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区"
"(23, 13)",None
"(18, 19)","房产小区:住宅区:住宅小区,机构团体:公检法机构,公司企业:公司企业,美食:火锅,生活服务:装修,酒店宾馆:酒店宾馆,房产小区:产业园区,娱乐休闲:洗浴推拿足疗:按摩,房产小区:商务楼宇,旅游景点:国家级景点,房产小区:住宅区:住宅小区,酒店宾馆:星级酒店,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,娱乐休闲:茶馆,房产小区:商务楼宇,酒店宾馆:酒店宾馆"
"(15, 18)","房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,机构团体:公检法机构,美食:中餐厅:酒楼,美食:中餐厅:川菜,地名地址:行政地名,美食:中餐厅:川菜,美食:中餐厅:川菜,房产小区:住宅区:住宅小区,房产小区:商务楼宇,美食:小吃快餐,房产小区:住宅区:其它住宅区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区,酒店宾馆:酒店宾馆,地名地址:热点区域:商圈类,房产小区:住宅区:住宅小区,房产小区:住宅区:住宅小区"
"(18, 28)",None
"(19, 28)",None
"(26, 23)",None
"(23, 16)",房产小区:住宅区:其它住宅区
"(26, 19)",None
"(15, 12)",房产小区:产业园区
"(26, 27)","汽车:加油站:其它加油站,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,地名地址:行政地名,基础设施:道路附属:路口,基础设施:道路附属:路口,公司企业:公司企业,地名地址:行政地名"
"(21, 27)","房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,娱乐休闲:酒吧,房产小区:住宅区:住宅小区,生活服务:其它生活服务,公司企业:公司企业,房产小区:住宅区:住宅小区,生活服务:邮局速递:速递,基础设施:交通设施:长途汽车站,汽车:汽车养护,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:企业/工厂,娱乐休闲:茶馆,公司企业:公司企业,教育学校:成人教育,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名"
"(20, 26)","房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,娱乐休闲:酒吧,房产小区:住宅区:住宅小区,生活服务:其它生活服务,公司企业:公司企业,房产小区:住宅区:住宅小区,生活服务:邮局速递:速递,基础设施:交通设施:长途汽车站,汽车:汽车养护,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:企业/工厂,娱乐休闲:茶馆,公司企业:公司企业,教育学校:成人教育,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名"
"(20, 27)","房产小区:住宅区:住宅小区,地名地址:行政地名,公司企业:公司企业,娱乐休闲:酒吧,房产小区:住宅区:住宅小区,生活服务:其它生活服务,公司企业:公司企业,房产小区:住宅区:住宅小区,生活服务:邮局速递:速递,基础设施:交通设施:长途汽车站,汽车:汽车养护,房产小区:住宅区:住宅小区,公司企业:公司企业,公司企业:企业/工厂,娱乐休闲:茶馆,公司企业:公司企业,教育学校:成人教育,公司企业:公司企业,地名地址:行政地名,地名地址:行政地名"
"(25, 22)",房产小区:住宅区:住宅小区
"(25, 24)","购物:超市,娱乐休闲:户外活动:露营地,美食:海鲜,汽车:汽车维修,地名地址:行政地名,地名地址:行政地名,美食:中餐厅:川菜,购物:便利店,旅游景点:公园,机构团体:政府机关,公司企业:公司企业,地名地址:行政地名,公司企业:公司企业,地名地址:行政地名,教育学校:幼儿园,地名地址:行政地名,公司企业:公司企业,美食:中餐厅:川菜,地名地址:其它地名地址,机构团体:政府机关"
"(25, 25)",None
"(26, 24)","房产小区:房产小区附属,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:企业/工厂,购物:便利店,房产小区:产业园区,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,教育学校:幼儿园,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,公司企业:公司企业,购物:超市"
